ticker,isin,issuer_name,asset_class,cnpj_cia,cvm_name,cvm_sector,match_method,confidence,mapping_status,source,universe_year,decision_date
ABCB4.SA,BRABCBACNPR4,ABC BRASIL,equity,28.195.667/0001-06,BANCO ABC BRASIL S/A,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
ABRE11.SA,BRABRECDAM15,ABRIL EDUCA,equity,02.541.982/0001-54,SOMOS EDUCAÇÃO S.A.,Gráficas e Editoras,unique_cotahist_prefix,0.97,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AEDU3.SA,BRAEDUACNOR9,ANHANGUERA,equity,04.310.392/0001-46,ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Educação,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AELP3.SA,BRAELPACNOR2,AES ELPA,equity,01.917.705/0001-30,AES ELPA SA,Emp. Adm. Part. - Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AFLT3.SA,BRAFLTACNOR1,AFLUENTE T,equity,10.338.320/0001-00,AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A,Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AGRO3.SA,BRAGROACNOR7,BRASILAGRO,equity,07.628.528/0001-59,BRASILAGRO CIA BRAS DE PROP AGRICOLAS,"Agricultura (Açúcar, Álcool e Cana)",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
ALLL3.SA,BRALLLACNOR6,ALL AMER LAT,equity,01.258.944/0001-26,RUMO MALHA SUL S.A.,Serviços Transporte e Logística,official_b3_issuer_unique_prefix,0.99,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
ALPA4.SA,BRALPAACNPR7,ALPARGATAS,equity,61.079.117/0001-05,ALPARGATAS SA,Têxtil e Vestuário,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
ALSC3.SA,BRALSCACNOR0,ALIANSCE,equity,06.082.980/0001-03,ALIANSCE SHOPPING CENTERS S/A,Emp. Adm. Part. - Comércio (Atacado e Varejo),official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AMAR3.SA,BRAMARACNOR4,LOJAS MARISA,equity,61.189.288/0001-89,MARISA LOJAS SA,Comércio (Atacado e Varejo),official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AMBV3.SA,BRAMBVACNOR4,AMBEV,equity,02.808.708/0001-07,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV,Bebidas e Fumo,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AMBV4.SA,BRAMBVACNPR1,AMBEV,equity,02.808.708/0001-07,COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV,Bebidas e Fumo,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AMIL3.SA,BRAMILACNOR0,AMIL,equity,36.461.242/0001-20,AMIL PARTICIPAÇÕES S/A,Serviços Médicos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
ARZZ3.SA,BRARZZACNOR3,AREZZO CO,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
AUTM3.SA,BRAUTMACNOR8,AUTOMETAL,equity,59.104.513/0001-95,AUTOMETAL S/A,"Máquinas, Equipamentos, Veículos e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BAUH4.SA,BRBAUHACNPR3,EXCELSIOR,equity,95.426.862/0001-97,EXCELSIOR ALIMENTOS SA.,Alimentos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BAZA3.SA,BRBAZAACNOR0,AMAZONIA,equity,04.902.979/0001-44,BANCO DA AMAZÔNIA S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BBAS3.SA,BRBBASACNOR3,BRASIL,equity,00.000.000/0001-91,BANCO DO BRASIL S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BBDC3.SA,BRBBDCACNOR1,BRADESCO,equity,60.746.948/0001-12,BANCO BRADESCO S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BBDC4.SA,BRBBDCACNPR8,BRADESCO,equity,60.746.948/0001-12,BANCO BRADESCO S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BBRK3.SA,BRBBRKACNOR4,BR BROKERS,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BDLL4.SA,BRBDLLACNPR8,BARDELLA,equity,60.851.615/0001-53,BARDELLA S.A. INDUSTRIAS MECANICAS - EM RECUPERAÇÃO JUDICIAL,"Máquinas, Equipamentos, Veículos e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BEEF3.SA,BRBEEFACNOR6,MINERVA,equity,67.620.377/0001-14,MINERVA S/A,Alimentos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BEES3.SA,BRBEESACNOR9,BANESTES,equity,28.127.603/0001-78,BANESTES SA BANCO DO ESTADO DO ESPIRITO SANTO,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BEES4.SA,BRBEESACNPR6,BANESTES,equity,28.127.603/0001-78,BANESTES SA BANCO DO ESTADO DO ESPIRITO SANTO,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BEMA3.SA,BRBEMAACNOR0,BEMATECH,equity,82.373.077/0001-71,BEMATECH  S/A,Comunicação e Informática,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BHGR3.SA,BRBHGRACNOR9,BHG,equity,08.723.106/0001-25,BHG S.A. - BRAZIL HOSPITALITY GROUP,Emp. Adm. Part. - Hospedagem e Turismo,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BICB4.SA,BRBICBACNPR7,BICBANCO,equity,07.450.604/0001-89,BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BISA3.SA,BRBISAACNOR8,BROOKFIELD,equity,58.877.812/0001-08,BROOKFIELD SÃO PAULO EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",official_b3_issuer_unique_prefix,0.99,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BMEB4.SA,BRBMEBACNPR5,MERC BRASIL,equity,17.184.037/0001-10,BANCO MERCANTIL BRASIL SA,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BMIN4.SA,BRBMINACNPR1,MERC INVEST,equity,34.169.557/0001-72,BANCO MERCANTIL DE INVESTIMENTOS S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BMTO4.SA,BRBMTOACNPR6,BRASMOTOR,equity,61.084.984/0001-20,BRASMOTOR SA,"Máquinas, Equipamentos, Veículos e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BNBR4.SA,BRBNBRACNPR5,NORD BRASIL,equity,07.237.373/0001-20,BANCO DO NORDESTE DO BRASIL SA,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BPHA3.SA,BRBPHAACNOR6,BR PHARMA,equity,11.395.624/0001-71,MASSA FALIDA DA BRASIL PHARMA SA,Farmacêutico e Higiene,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BPNM4.SA,BRBPNMACNPR6,PANAMERICANO,equity,02.682.287/0001-02,"PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",Arrendamento Mercantil,official_b3_issuer_unique_prefix,0.99,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRAP3.SA,BRBRAPACNOR5,BRADESPAR,equity,03.847.461/0001-92,BRADESPAR S/A,Emp. Adm. Part. - Extração Mineral,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRAP4.SA,BRBRAPACNPR2,BRADESPAR,equity,03.847.461/0001-92,BRADESPAR S/A,Emp. Adm. Part. - Extração Mineral,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRFS3.SA,BRBRFSACNOR8,BRF FOODS,equity,01.838.723/0001-27,BRF S.A.,Emp. Adm. Part. - Alimentos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRGE3.SA,BRBRGEACNOR6,ALFA CONSORC,equity,17.193.806/0001-46,CONSORCIO ALFA DE ADMINISTRACAO S.A,Emp. Adm. Part. - Intermediação Financeira,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRIN3.SA,BRBRINACNOR3,BR INSURANCE,equity,11.721.921/0001-60,ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,unique_cotahist_prefix,0.97,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRIV3.SA,BRBRIVACNOR6,ALFA INVEST,equity,60.770.336/0001-65,BANCO ALFA DE INVESTIMENTO S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRIV4.SA,BRBRIVACNPR3,ALFA INVEST,equity,60.770.336/0001-65,BANCO ALFA DE INVESTIMENTO S.A.,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRKM3.SA,BRBRKMACNOR1,BRASKEM,equity,42.150.391/0001-70,BRASKEM S.A.,Petroquímicos e Borracha,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRKM5.SA,BRBRKMACNPA4,BRASKEM,equity,42.150.391/0001-70,BRASKEM S.A.,Petroquímicos e Borracha,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRML3.SA,BRBRMLACNOR9,BR MALLS PAR,equity,06.977.745/0001-91,BR MALLS PARTICIPAÇOES S.A.,Emp. Adm. Part. - Comércio (Atacado e Varejo),official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRPR3.SA,BRBRPRACNOR9,BR PROPERT,equity,06.977.751/0001-49,BR PROPERTIES S.A.,Emp. Adm. Part. - Sem Setor Principal,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRSR5.SA,BRBRSRACNPA6,BANRISUL,equity,92.702.067/0001-96,BANCO DO ESTADO DO RIO GRANDE DO SUL SA,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRSR6.SA,BRBRSRACNPB4,BANRISUL,equity,92.702.067/0001-96,BANCO DO ESTADO DO RIO GRANDE DO SUL SA,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRTO3.SA,BRBRTOACNOR8,BRASIL TELEC,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BRTO4.SA,BRBRTOACNPR5,BRASIL TELEC,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BSLI3.SA,BRBSLIACNOR5,BRB BANCO,equity,00.000.208/0001-00,BRB BANCO DE BRASILIA SA,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BSLI4.SA,BRBSLIACNPR2,BRB BANCO,equity,00.000.208/0001-00,BRB BANCO DE BRASILIA SA,Bancos,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BTOW3.SA,BRBTOWACNOR8,B2W VAREJO,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BTTL4.SA,BRBTTLACNPR7,BATTISTELLA,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
BVMF3.SA,BRBVMFACNOR3,BMFBOVESPA,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CARD3.SA,BRCARDACNOR9,CSU CARDSYST,equity,01.896.779/0001-38,CSU DIGITAL S.A.,Emp. Adm. Part. - Sem Setor Principal,official_b3_issuer_unique_prefix,0.99,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CBEE3.SA,BRCBEEACNOR3,AMPLA ENERG,equity,33.050.071/0001-58,AMPLA ENERGIA E SERVIÇOS S.A.,Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CBMA4.SA,BRCBMAACNPR1,COBRASMA,equity,61.080.313/0001-91,COBRASMA SA,"Máquinas, Equipamentos, Veículos e Peças",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CCIM3.SA,BRCCIMACNOR5,CC DES IMOB,equity,67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO  IMOBILIARIO SA,"Construção Civil, Mat. Constr. e Decoração",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CCPR3.SA,BRCCPRACNOR9,CYRE COM-CCP,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CCRO3.SA,BRCCROACNOR2,CCR SA,equity,,,,no_deterministic_cnpj_match,0.0,review_required,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CEBR3.SA,BRCEBRACNOR5,CEB,equity,00.070.698/0001-11,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CEPE6.SA,BRCEPEACNPB4,CELPE,equity,10.835.932/0001-08,CIA ENERGÉTICA DE PERNAMBUCO - CELPE,Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CESP6.SA,BRCESPACNPB4,CESP,equity,60.933.603/0001-78,CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO,Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CGAS3.SA,BRCGASACNOR0,COMGAS,equity,61.856.571/0001-17,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CGAS5.SA,BRCGASACNPA3,COMGAS,equity,61.856.571/0001-17,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CGRA3.SA,BRCGRAACNOR2,GRAZZIOTIN,equity,92.012.467/0001-70,GRAZZIOTIN SA,Comércio (Atacado e Varejo),official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CGRA4.SA,BRCGRAACNPR9,GRAZZIOTIN,equity,92.012.467/0001-70,GRAZZIOTIN SA,Comércio (Atacado e Varejo),official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CIEL3.SA,BRCIELACNOR3,CIELO,equity,01.027.058/0001-91,CIELO S.A. - INSTITUIÇÃO DE PAGAMENTO,Intermediação Financeira,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CLSC6.SA,BRCLSCACNPB7,CELESC,equity,83.878.892/0001-55,CENTRAIS ELETRICAS DE SANTA CATARINA S.A,Energia Elétrica,exact_normalised_name,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CMIG3.SA,BRCMIGACNOR6,CEMIG,equity,17.155.730/0001-64,CIA ENERG MINAS GERAIS - CEMIG,Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
CMIG4.SA,BRCMIGACNPR3,CEMIG,equity,17.155.730/0001-64,CIA ENERG MINAS GERAIS - CEMIG,Energia Elétrica,official_b3_isin_cnpj,1.0,accepted,B3 COTAHIST official annual file; last trading session 2012-01-02; 60-session average traded value,2012,2012-01-02
