date,decision_year,strategy,mvo,cdi,equity_sleeve,IBOVESPA,BOVA11
2013-01-03,2013,100.843273,100.070628,100.026555,101.595119,101.218225,101.060874
2013-01-04,2013,99.946557,100.594832,100.053155,99.942964,99.956835,100.081605
2013-01-07,2013,99.379059,99.405332,100.079724,98.889411,99.013589,99.151297
2013-01-08,2013,98.743205,99.680386,100.106263,97.711599,97.726619,97.780316
2013-01-09,2013,99.306009,101.269473,100.132772,98.71319,98.447642,98.335237
2013-01-10,2013,99.274086,99.845439,100.159326,98.633422,98.605915,98.726948
2013-01-11,2013,99.073599,99.882128,100.185923,98.247139,98.316547,98.416841
2013-01-14,2013,99.266278,99.878974,100.212565,98.575666,99.2502,99.151297
2013-01-15,2013,99.173936,99.49457,100.239252,98.385937,98.685851,98.77591
2013-01-16,2013,99.656997,100.764138,100.265946,99.242389,98.780176,98.808553
2013-01-17,2013,100.25775,100.626879,100.292647,100.312821,99.430855,99.575645
2013-01-18,2013,100.498434,101.183353,100.319279,100.728639,99.05036,99.216583
2013-01-21,2013,100.804501,101.783483,100.345957,101.263297,98.960831,99.151297
2013-01-22,2013,100.840019,101.981814,100.372642,101.306042,98.628297,99.151297
2013-01-23,2013,100.173033,101.40915,100.399334,100.071501,99.066347,99.249226
2013-01-24,2013,100.097993,100.670852,100.426033,99.913219,97.793765,97.780316
2013-01-28,2013,99.366435,99.700291,100.479527,98.539347,95.966427,96.115552
2013-01-29,2013,99.54209,98.871531,100.506322,98.836795,96.572342,96.833689
2013-01-30,2013,99.124085,99.30872,100.533124,98.054857,94.863309,94.793539
2013-01-31,2013,99.478805,100.880498,100.559934,98.677868,95.541167,95.789127
2013-02-01,2013,100.022052,101.032374,100.58675,99.64365,96.484412,96.393016
2013-02-04,2013,100.069532,100.456387,100.613611,99.708001,95.245404,95.315817
2013-02-05,2013,99.994237,100.713559,100.640478,99.549117,95.035971,94.924105
2013-02-06,2013,99.622227,101.247838,100.667353,98.850747,94.246203,94.320223
2013-02-07,2013,98.93893,100.986158,100.694198,97.586425,93.320544,93.340947
2013-02-08,2013,99.286136,100.313563,100.721051,98.195738,93.521982,93.37359
2013-02-13,2013,99.36136,99.716194,100.74791,98.310534,93.3749,93.47152
2013-02-14,2013,99.491045,99.379463,100.774739,98.524374,92.848921,92.998203
2013-02-15,2013,100.677757,99.007095,100.801575,100.660074,92.570743,92.541212
2013-02-18,2013,100.95497,98.488309,100.828419,101.142135,92.108713,92.133182
2013-02-19,2013,100.766451,98.209234,100.855232,100.777434,91.629097,91.561936
2013-02-20,2013,100.56567,97.352199,100.882127,100.390373,89.81295,89.472824
2013-02-21,2013,100.088336,97.737177,100.909029,99.500484,89.776179,89.489149
2013-02-22,2013,101.009862,98.980213,100.935976,101.153937,90.642686,90.468418
2013-02-25,2013,101.280288,98.805188,100.963079,101.623446,90.516387,90.239922
2013-02-26,2013,101.454858,98.651761,100.990115,101.918725,91.045564,91.104944
2013-02-27,2013,101.377696,98.303889,101.017158,101.756304,91.565148,91.610904
2013-02-28,2013,101.651761,99.284958,101.044209,102.232472,91.804956,91.627222
2013-03-01,2013,101.848466,99.274394,101.071266,102.567979,90.941647,91.039658
2013-03-04,2013,101.773907,98.109427,101.098369,102.410243,90.326139,90.256241
2013-03-05,2013,101.621276,98.271072,101.125478,102.110552,89.45004,89.603397
2013-03-06,2013,102.725477,99.394006,101.152595,104.096004,92.629896,92.459607
2013-03-07,2013,103.333058,98.239137,101.179719,105.178504,94.079936,93.977479
2013-03-08,2013,103.56494,98.202826,101.20685,105.577909,93.418066,93.275667
2013-03-11,2013,103.52577,98.712438,101.233989,105.484487,93.597122,93.895868
2013-03-12,2013,102.926203,99.992789,101.261135,104.372155,93.059952,93.06349
2013-03-13,2013,102.501423,99.815985,101.288288,103.57761,91.744205,91.627222
2013-03-14,2013,102.771793,99.704343,101.315449,104.046971,91.576339,91.480331
2013-03-15,2013,102.850403,98.828972,101.342616,104.167669,90.917666,90.794844
2013-03-18,2013,103.120041,98.632906,101.369791,104.635687,91.083933,91.007015
2013-03-19,2013,102.765332,98.46152,101.396974,103.968521,90.105516,90.011427
2013-03-20,2013,100.59595,98.521687,101.424163,100.001944,89.576339,89.53811
2013-03-21,2013,100.766505,96.854098,101.45136,100.289792,88.852118,88.88526
2013-03-22,2013,100.528787,95.889213,101.478564,99.83532,88.318145,88.558835
2013-03-25,2013,99.950831,96.717015,101.505776,98.762227,87.726619,87.759099
2013-03-26,2013,100.85547,96.575588,101.532995,100.384755,89.002398,89.064794
2013-03-27,2013,101.433762,97.565557,101.560221,101.413919,89.582734,89.636034
2013-03-28,2013,102.128818,98.814339,101.587529,102.655313,90.091127,89.929816
2013-04-01,2013,102.258508,97.695278,101.614883,102.868734,89.371703,89.440181
2013-04-02,2013,101.95495,98.070367,101.642243,102.294424,87.752198,87.726456
2013-04-03,2013,101.986996,98.163075,101.669574,102.330328,88.829736,88.868941
